row_id,accepted
338089,0
67959,1
370249,0
228472,1
215148,1
324316,0
109185,1
285434,1
50125,1
82016,0
277260,1
163458,0
341992,1
346937,1
211297,0
8593,1
437898,0
265116,0
298345,1
223959,0
385112,0
93952,0
439508,0
298694,0
27549,0
207424,0
390655,1
254832,1
119682,0
271139,0
224921,0
191108,1
168260,0
410468,1
257870,0
224959,1
300022,0
138622,1
330857,0
424158,1
318223,1
41485,0
358624,0
205469,1
113515,1
275694,1
221281,1
322258,1
43115,1
369505,1
423955,0
391039,0
202003,1
483848,1
346686,0
231857,1
242096,0
336802,0
332728,1
12037,0
278605,0
47775,0
125336,0
375515,0
434597,1
397477,1
189570,0
411103,0
486922,0
64019,1
348033,0
166108,1
34676,1
252090,0
282092,1
405460,0
183816,0
404758,0
73119,0
202719,1
109217,0
235994,1
220674,0
243212,0
111668,0
88786,0
313913,0
452669,1
378349,1
174695,1
27698,1
114909,0
244985,1
35811,0
274933,1
66696,1
334982,1
232769,0
54857,1
269396,1
212883,1
422625,1
150582,1
256489,1
242030,0
495123,0
400022,1
463545,1
146151,0
216268,0
315698,1
227168,1
496527,0
496769,1
486024,0
467834,0
464300,1
467744,0
211501,1
411674,1
318284,1
86231,0
304751,0
21146,0
96968,0
440375,0
83154,1
300955,1
339272,1
311904,0
134720,0
373785,1
386708,1
219814,0
455979,1
468398,0
186104,0
142405,0
246724,1
288938,0
105477,0
162246,1
128732,1
64573,1
275571,1
449198,0
428616,1
101159,1
197050,1
244701,0
87989,0
141005,1
184103,1
386703,1
407015,0
449041,0
362006,0
352089,1
48058,0
191077,0
139377,1
165099,0
42021,1
230377,0
228068,0
54249,0
1611,0
412354,0
5694,0
442919,1
340885,1
419579,0
322816,0
72984,0
66658,0
489839,1
214983,1
12374,1
127761,0
210419,1
235598,1
434750,0
310540,0
32343,1
478581,0
355033,1
185538,0
17102,0
202838,1
384193,0
303614,1
177599,1
103067,1
494595,0
181208,0
254119,1
311672,1
273962,0
434622,1
435711,0
420195,1
281025,1
20548,1
10,1
126457,1
362086,0
87626,1
412197,1
49352,0
262995,1
406655,1
351779,0
225197,1
345507,0
256812,1
374339,1
354431,1
287432,1
36610,0
166188,1
287303,0
472670,0
49933,0
350712,1
324658,0
378909,1
91088,1
422819,0
55535,1
3104,0
97077,1
146714,1
101005,0
475916,1
348075,0
490495,1
282474,0
122440,0
258810,0
340122,1
75900,1
376836,1
62131,1
100317,0
169373,0
316646,1
255125,0
367245,0
237546,0
152774,1
200819,1
28663,0
59945,0
463841,1
388364,0
100629,1
97951,1
480969,0
112740,1
6332,1
425301,0
339837,1
249252,1
22637,0
143844,1
39573,1
156780,0
266345,0
44795,0
44431,0
252849,1
112074,1
10704,1
154824,0
184181,0
136721,0
216243,1
362519,0
407511,0
257576,0
463363,0
391148,1
457858,0
338054,0
133860,1
415730,0
455306,0
476264,1
137673,1
177161,0
265361,1
52577,0
27161,1
86777,1
400003,0
83991,1
194910,0
426711,0
489701,1
301630,0
344859,0
357053,0
29689,0
318101,0
126858,0
284002,1
216822,0
357778,1
273139,0
203247,1
161274,0
170677,1
888,1
418260,0
388718,0
58526,0
220778,0
249124,0
265212,1
43095,1
470822,0
214821,1
387057,0
16580,1
247479,1
53729,1
89477,1
393701,1
142768,0
195849,1
101356,0
86128,1
495357,1
377411,0
28636,0
403183,0
118114,0
34543,0
189851,0
165574,0
128943,0
61321,1
131402,1
131921,1
417574,1
471713,0
278224,0
128470,1
116666,1
296345,0
422565,1
183506,1
398519,0
32313,1
348440,0
116346,0
267263,1
457964,0
457252,0
308684,0
445530,1
378077,0
118688,1
358568,1
313112,0
14222,1
47601,1
185998,0
317295,0
44166,0
1555,0
132188,1
299299,1
442142,1
322111,0
66220,0
304643,1
183582,0
136897,1
168727,0
477633,0
34577,1
439799,1
193324,0
113004,0
151088,1
44511,1
73107,1
102875,1
311653,1
119655,0
496605,1
94379,1
176192,0
117021,1
357976,1
31729,0
144143,0
323859,0
180736,1
73324,1
494346,0
73025,1
61877,1
107766,1
192516,0
294901,0
7450,1
438551,0
42914,0
187208,0
109524,0
246362,1
372843,1
260490,0
494507,1
94675,1
382824,0
241448,1
427395,0
286565,1
441964,0
122788,1
442741,0
93641,0
462962,0
175805,0
184894,1
124440,0
386702,1
258874,0
69025,0
302895,1
333187,1
499950,1
7526,0
301970,1
181154,0
266655,0
484531,0
490932,1
180404,1
114379,0
242903,1
330719,1
470866,0
454191,0
9388,0
424242,1
236768,1
107100,0
12424,1
111475,0
378971,0
450857,0
176114,1
401204,1
26604,1
117141,1
92799,1
11833,1
173387,0
65294,0
387111,1
289450,1
166976,0
396642,1
10733,1
336086,1
344518,0
437964,1
363274,0
276518,0
129963,1
127745,1
443681,1
54063,0
300965,1
178502,0
487532,0
224498,0
15681,1
7181,0
434087,0
118002,1
14775,1
90974,0
342330,0
494416,1
137792,1
362136,1
107809,0
14364,0
98042,1
261361,0
222897,0
470798,0
367565,1
201220,0
85395,0
286833,0
323382,1
30826,0
11317,0
369340,1
97978,0
72802,1
265809,1
196831,0
250420,0
66163,0
147912,1
168957,0
346876,1
25451,1
33397,1
287229,1
331499,1
37248,0
290234,0
336376,0
352518,0
76325,1
56979,0
204810,1
85875,0
348468,0
40971,0
438274,0
22950,1
308328,0
479132,1
405942,0
397736,1
223355,1
489746,0
349304,0
249617,0
271453,1
254305,0
469518,1
216257,0
17561,1
252224,0
266017,0
306260,1
98514,0
233528,0
255427,0
313002,1
305470,1
168443,0
140125,1
24972,0
277031,0
265083,0
100651,1
332452,1
246936,1
260110,1
40869,0
220079,0
104743,1
305786,1
398824,1
231345,0
376147,1
305633,1
448875,1
66245,1
68549,0
466433,0
86050,0
487882,0
19279,0
426227,1
434993,0
273901,0
383675,1
32202,1
148640,1
140079,0
486273,0
130237,1
318612,0
273896,0
249191,1
491806,1
361212,1
194992,0
368157,0
123724,1
368874,1
323081,0
344750,1
305344,1
126134,0
86854,1
468573,0
321447,1
402007,0
376012,0
297834,0
20862,1
445153,1
385241,0
7803,1
34592,1
206858,1
25124,0
301389,0
187407,1
78728,1
483611,1
233136,1
43960,1
431833,1
374375,1
16957,0
64867,0
33308,0
243961,0
4365,0
321758,0
379229,0
40544,1
81763,1
280236,0
268361,0
599,0
296627,1
250464,1
348936,0
310315,1
306007,0
149315,1
107014,1
430577,0
490952,1
98193,1
365777,0
185563,1
290999,0
460415,1
5447,1
146887,1
494849,1
475819,1
151199,1
274081,1
22741,0
21850,1
333557,0
410155,0
476801,0
166848,1
45747,1
72911,1
476512,1
144731,1
499666,1
218174,0
96725,0
122219,1
295424,1
340353,0
289569,0
53861,1
407781,1
243083,1
323523,1
379477,0
23744,1
369001,1
347986,1
56235,0
110534,0
45549,0
149287,0
43167,1
412871,0
74017,0
423550,1
317644,0
439967,1
305762,1
222372,0
132100,1
334211,0
369121,0
264821,1
238728,1
149647,0
223038,0
424091,1
145517,0
357843,0
483443,0
111269,0
66490,1
258789,1
378347,1
477477,1
117747,0
239698,0
475266,1
458985,1
476104,1
191840,0
359516,1
301854,1
164974,0
253506,0
93804,1
449327,1
311703,0
155757,1
272376,1
42702,1
70059,0
297100,1
472837,0
403551,0
79954,0
39238,0
224260,0
117501,0
344933,0
420789,1
27018,0
356083,1
55237,1
242245,1
315366,0
131167,1
37204,0
50888,1
272414,1
277752,0
132875,0
149606,1
18262,1
266912,1
6961,1
33974,1
414358,0
215698,1
376403,1
133171,0
319954,1
218600,1
287400,1
457653,1
231577,0
242109,0
85845,1
279392,1
342352,1
88135,1
397012,1
54935,1
487644,1
453689,1
244629,0
14874,0
269497,1
355609,0
271548,0
152699,1
291614,1
336343,1
163615,1
6616,1
475249,1
331846,0
86717,0
199873,1
356092,1
7789,0
316403,0
88302,1
11220,0
405527,1
160991,1
397634,1
357485,1
350794,0
238850,1
311060,0
75137,1
129624,1
168398,1
273644,0
13526,0
223825,1
296395,0
383265,0
85749,0
493068,1
264617,1
447277,1
282131,1
240897,0
191880,0
94473,1
15218,1
234150,1
80884,1
306763,0
39244,0
490964,0
297982,1
393535,1
36160,1
263094,0
465687,0
402588,1
208007,1
120890,0
146385,1
409435,1
228850,0
448498,0
65620,0
181839,0
201768,1
289129,0
336801,0
157519,0
452409,0
424260,1
391315,0
432715,1
191484,0
461089,0
137096,1
42435,0
410280,1
197721,0
196521,0
432590,0
23112,1
44508,1
466481,1
150030,0
311911,1
367181,0
419439,0
499098,0
60647,0
323843,1
52826,1
352768,0
242209,0
248239,1
20151,1
363939,0
299777,1
122902,0
230021,0
176091,1
30355,0
111803,1
471399,1
399236,1
10388,1
333065,0
37453,1
113583,0
81272,0
20357,1
402447,1
321302,0
468219,1
240722,1
360817,1
111880,0
304157,0
123102,1
304565,0
158540,0
132179,1
181330,1
374458,0
134072,0
83730,1
470356,0
126360,1
386750,1
138336,1
472582,0
2531,0
378615,0
297479,1
302922,1
412097,1
176901,1
73398,0
484678,1
48265,1
363575,1
444944,0
366377,1
194561,1
11576,0
390378,0
408173,0
375223,1
479250,0
88183,0
110444,1
153733,1
416967,0
423079,1
127011,1
341329,0
69548,1
100532,1
317132,1
391311,1
152873,0
333704,1
402534,1
298145,0
395278,1
84786,1
419968,0
350012,1
480674,0
208379,1
344161,1
206211,1
173695,0
17683,1
334668,0
253425,0
328131,1
147508,0
17241,0
256849,0
485963,1
245877,0
365850,1
205874,1
303852,1
291812,1
473892,0
421817,1
206355,0
109757,0
450056,0
383627,1
181520,1
200163,0
448674,1
177989,0
454583,1
151539,0
249489,0
333489,1
200752,1
216583,0
428036,0
290,1
369549,1
291517,1
319731,1
414725,0
140354,1
384433,1
490439,1
435199,0
367442,0
270162,0
4932,1
413826,0
373365,1
450531,1
477125,1
140317,0
200070,0
174306,0
202160,0
19274,0
170798,1
224172,1
449613,1
304939,1
301371,1
220191,0
447310,0
471609,1
350640,1
116600,0
223138,0
42839,0
341093,0
194141,0
454000,0
410378,1
225039,1
144641,0
346197,1
126193,1
77447,0
78518,0
267005,1
200376,0
313175,1
457201,0
147337,0
16977,1
386964,1
281263,1
34644,0
387116,1
183024,0
200863,1
120108,0
390587,1
224250,0
357257,0
488624,1
330158,1
134511,0
463943,1
245503,1
152115,1
176175,0
399609,0
414744,1
353284,0
479590,1
309968,0
214333,0
118624,1
281989,1
38186,0
30633,1
315695,0
263068,0
342390,1
249652,0
268581,1
52328,0
14979,0
127212,1
140012,0
185718,1
387383,0
322711,0
307096,0
309308,0
169057,0
225654,0
251922,0
142582,0
393521,1
146791,0
18884,1
496713,0
429472,1
266407,1
1049,1
471295,1
273310,0
490636,0
379590,0
67530,1
35484,1
143989,1
422810,0
135756,1
290587,0
299797,0
253054,1
164923,0
440433,1
435869,1
202554,0
429524,0
276050,1
339394,0
5325,1
474521,0
377810,0
94309,1
331901,1
125423,0
463428,1
434249,1
16970,0
363887,1
210422,1
93019,0
490833,1
149162,1
23954,0
211106,1
247118,0
417776,1
446683,1
55511,0
108315,0
323343,1
14089,0
374470,0
313459,1
110537,0
34000,0
444977,0
458527,1
155220,1
240270,1
183832,0
268221,0
75600,1
365959,0
134017,1
357188,1
256323,0
276551,0
282686,1
498301,1
420969,1
491751,0
281249,0
368375,1
390866,0
23273,0
435823,1
89152,1
322652,1
382098,0
302989,0
308718,0
185325,0
461591,0
333140,1
103851,0
172109,0
481331,1
243222,0
455083,1
469535,0
105812,1
83649,1
147916,0
82388,0
262638,0
422955,0
166275,1
388034,0
108715,1
224808,1
212472,0
286153,1
324659,1
307372,1
121159,0
407952,1
293119,1
439281,1
488661,1
61969,0
391731,1
246303,0
397150,1
424500,1
248396,0
294297,0
252427,0
471372,1
281625,0
86356,1
95544,0
348775,1
97595,0
171809,0
269144,0
27950,0
455180,0
390068,1
138140,0
442693,0
99200,1
150593,1
177643,0
24000,0
152835,1
284080,0
140661,1
232286,1
352651,1
18780,1
433168,1
132760,0
114976,1
220546,0
331172,0
380909,0
373132,1
415219,1
313226,1
276858,1
248765,0
29949,1
52816,1
58116,1
473735,0
465684,1
202508,1
232545,0
173606,0
327287,1
206860,1
158997,1
470816,1
102651,1
71999,0
402871,0
468829,1
350516,0
61508,1
354802,0
84068,1
196131,1
234885,1
302605,0
469890,1
49582,0
334624,1
80724,1
28188,1
21170,1
103874,1
377477,0
40288,0
31935,0
200526,1
464034,1
287134,0
488584,0
249502,0
492039,1
428132,0
345237,0
295026,0
193914,1
354685,0
395400,1
443744,0
49589,0
427882,1
27792,1
79276,1
228876,1
116268,1
363480,0
45859,0
356749,1
55848,0
442163,1
207905,0
426524,1
110368,1
111080,0
456271,0
93956,1
360823,0
193997,1
351813,1
62064,0
9462,0
94007,0
66423,0
376630,1
214003,1
346836,0
82521,0
284477,0
207762,0
260420,0
59533,1
60059,1
32119,1
415610,0
434334,1
246578,1
163636,1
257213,0
1163,0
436201,1
420454,1
354306,0
126345,0
185622,1
415413,0
402908,1
17285,1
416502,1
382350,1
194544,0
441638,1
52876,0
349817,1
108917,1
340099,0
387172,1
289551,1
65102,0
156529,0
15591,1
297688,0
260369,1
158340,0
17827,0
182101,0
114511,0
16351,0
89320,1
209829,1
295807,1
6697,1
417526,1
3088,0
99731,1
430457,1
352395,1
136030,0
249488,0
341698,0
329789,0
171671,1
250759,0
64837,1
70979,0
67268,1
39211,1
170662,1
4920,1
13590,1
313507,1
45181,1
205805,0
439625,0
211467,1
451702,1
23624,0
478439,1
42582,1
364699,0
428188,1
449860,1
310156,1
381104,1
384457,0
143704,1
148352,0
71257,1
289603,0
25968,0
262159,0
363078,1
102899,0
384728,1
69566,1
498382,0
207722,1
439071,1
385546,0
423200,1
95458,1
339492,0
155718,1
436404,1
400453,1
231740,1
143151,1
185024,1
289016,0
196236,0
299373,1
317271,0
178417,1
47798,1
470954,1
436260,1
355599,0
355937,0
314586,0
152763,1
203670,1
254914,1
427508,0
447909,0
120109,0
433504,0
271833,0
264776,1
31214,1
308505,1
375306,1
374354,1
198426,1
86218,1
103906,0
82972,0
80979,0
148931,1
471644,1
124489,1
54547,0
116521,1
32967,1
499492,0
308695,1
87091,1
216353,1
316619,1
154989,0
371743,1
480709,0
346973,1
136319,1
216601,1
184128,1
312049,0
246808,0
160890,0
354486,0
328729,1
317337,0
163678,1
264676,0
129490,0
413728,1
404727,0
207740,1
27678,0
186483,0
301639,1
145209,1
16672,1
170871,1
201328,0
34704,1
278601,1
291196,1
97477,0
198130,1
432614,0
273627,1
128692,0
368034,0
167606,1
299097,0
86640,1
491539,0
262216,0
393167,1
8699,0
107953,1
372842,0
267701,1
410423,0
116986,1
93529,1
164371,0
383277,0
164285,1
254544,0
151338,0
373521,1
264346,1
134119,0
239240,1
243349,1
33033,0
462618,1
245903,1
459362,0
223238,1
150717,1
284510,0
499238,0
177846,1
51865,0
162726,0
119323,1
319587,1
369023,1
124810,1
228413,0
13223,1
215562,1
45737,1
186488,0
264951,1
136089,0
26735,1
73592,0
429979,0
450893,1
83948,0
400892,1
395974,0
235498,1
476274,1
317577,1
285528,0
35139,0
137401,1
10981,0
234624,0
372933,1
52236,1
81617,1
225865,1
55413,0
205722,0
344232,1
49424,0
353536,1
56991,0
384338,0
126649,1
37712,0
345098,1
359059,1
159987,1
162680,1
459771,0
254363,1
496841,1
229495,0
21095,1
438643,1
149265,1
135899,1
130709,0
174857,0
445981,0
341230,0
246102,1
272326,0
266463,0
447042,1
220272,0
242973,0
352623,0
281717,0
137757,0
365445,0
449808,0
383889,0
28713,1
21658,0
328639,0
265216,1
218342,0
163583,1
494027,0
37376,0
359832,1
412235,1
465931,1
474347,1
228162,0
385154,0
69266,1
421,0
18466,0
199272,0
94421,1
152803,0
113119,0
462405,1
273628,0
9805,0
307276,0
489143,1
293932,0
482092,0
42556,1
77505,0
133082,1
134369,0
394375,0
237103,0
186523,1
167821,1
145447,1
411860,0
301102,1
398785,1
6602,1
472283,1
150942,1
283035,0
440601,0
78468,1
474460,0
209904,0
190837,0
496993,1
429215,1
25884,1
220659,1
355305,0
391556,0
276543,1
437113,0
245357,1
418867,1
457097,0
100592,0
466380,0
59527,1
116313,0
384452,0
31532,1
307494,1
38494,0
217400,0
274805,1
154623,1
363773,1
75310,0
408945,1
407032,1
150518,0
365084,0
185535,1
193666,0
246755,1
110176,0
349582,0
312155,0
11488,1
76915,1
350315,1
196519,0
229002,0
341986,1
481736,1
384459,0
426573,0
259747,1
108326,1
366739,0
387797,1
319998,0
64683,1
46168,0
93528,0
190141,1
78484,0
420928,1
355054,0
31720,0
245134,1
224800,0
374872,0
82617,1
361613,1
191788,1
417755,0
364199,0
188290,1
395122,1
440757,1
465598,0
484834,0
498348,1
479478,1
138897,1
442030,1
147781,0
195705,0
193248,1
303973,1
488365,1
491012,0
213013,0
127591,1
453515,1
97553,1
179845,1
265301,0
369817,1
64429,0
161964,0
426548,1
344929,1
255121,1
151071,0
150654,1
380918,0
371164,1
429113,0
486753,0
15072,1
23300,0
259970,1
292492,1
325028,0
434764,1
50899,0
477790,0
485761,1
133733,1
420718,0
214120,1
345291,1
361577,1
94787,0
276581,0
43724,1
448438,0
21807,1
234744,0
164867,0
108534,1
125195,0
238664,1
152868,1
155419,1
152703,1
56147,1
153817,0
231988,0
195241,0
18984,0
158977,0
391661,1
407133,0
386685,0
490809,1
427611,1
258500,0
427837,1
281884,0
200561,0
262207,0
218914,1
369719,0
373734,0
122945,0
169537,0
339571,1
45718,1
57065,1
467327,0
282763,1
461911,0
86615,0
461623,1
227665,1
201389,1
307492,1
18058,1
344488,1
254905,1
27893,0
283581,1
489959,0
96111,0
446024,1
6372,0
322882,0
149037,1
398084,0
148515,1
9099,1
144431,1
280871,0
428007,1
207830,0
404867,0
426901,1
106525,0
176860,0
106539,1
130703,1
2663,1
187555,0
66775,0
444714,1
481209,1
62425,0
67235,1
51161,0
301337,0
33299,0
247145,1
390848,0
451936,0
320262,1
332199,1
344497,0
142560,0
124046,1
163282,0
37038,1
141964,0
405977,0
466497,1
3755,0
184913,1
138685,1
23111,1
367831,1
388682,0
255630,1
326872,1
324586,0
247742,1
471502,1
61440,1
259846,1
68848,1
407285,1
246601,1
26304,1
236694,1
197361,0
205362,1
407795,1
313214,1
421540,1
141406,0
261451,1
145888,0
12855,1
177975,0
447790,1
359757,0
399997,0
290074,0
101049,1
139642,0
433289,0
148894,1
318449,1
383004,1
485403,0
38319,1
356918,0
163385,1
317790,1
456695,1
408879,0
177068,0
211790,0
45082,1
363464,1
281081,1
361814,0
78741,0
404941,1
134239,1
366198,1
437704,0
333862,1
69916,0
413632,0
55603,0
263929,0
272082,0
332761,0
306560,0
202128,1
207772,0
284391,0
349048,1
122510,1
290806,0
174479,0
275678,1
338881,0
204499,0
82528,1
242123,0
72649,1
198223,1
391781,1
347445,0
236848,1
294224,1
44622,0
66378,0
244836,1
345846,0
444726,1
156874,1
432365,1
390826,1
397167,0
12097,0
23175,1
204244,1
34396,0
38915,0
112128,1
306759,1
404704,0
178541,0
418512,0
170461,1
438775,0
382342,1
365659,1
209193,1
3268,1
450105,1
27915,1
265332,1
85848,0
156416,1
196111,1
417663,1
486511,0
192883,1
364853,0
438195,0
76119,1
245187,1
5083,1
231867,1
96397,0
373396,0
137633,1
397847,0
175744,1
68314,1
440412,0
351517,1
94097,1
322744,0
265132,1
491982,0
207701,1
461107,1
377676,1
267824,0
134746,0
333597,0
421186,0
102839,1
389929,0
230945,1
483266,0
499071,0
138512,1
406314,0
45136,1
393713,1
106534,0
24617,1
378699,0
498953,1
483590,1
378228,1
481105,0
239732,1
324229,1
228428,0
118411,0
336777,1
348764,0
6078,0
97299,0
464099,0
219197,0
34641,1
289669,1
479686,0
291982,0
337132,1
436451,1
337538,1
259586,0
70143,0
163186,0
251988,1
206183,0
230125,0
383248,0
271620,0
27278,1
239186,1
167011,0
356535,1
77900,1
469045,1
348167,1
311888,0
88945,0
153661,1
318209,0
104064,1
459170,0
232412,1
39126,0
487327,1
233696,0
447343,0
184501,0
131479,1
84293,0
100626,0
454707,0
37314,1
468645,0
53363,1
358054,0
250973,0
104855,1
149256,0
430876,1
412020,1
28061,0
233315,1
17474,0
334568,0
318564,1
223288,1
344590,0
182295,0
230480,1
195963,0
121109,1
123207,0
362118,0
192093,0
102292,1
456216,0
74746,0
367953,0
45701,0
330867,0
448910,0
273721,1
208824,0
343693,1
230171,0
94126,1
400162,1
290222,1
449157,0
289257,1
105396,0
385533,1
60361,0
297373,1
8438,0
134936,0
86017,0
315990,0
197147,0
7570,0
385956,1
278812,0
81255,0
272244,0
408330,0
454148,1
126495,1
255435,1
51298,0
211185,0
243497,0
281848,0
289575,0
133341,0
451142,0
442545,0
430871,0
113458,0
356464,1
376657,0
464718,0
496004,0
380149,1
115761,0
440396,1
498021,0
34873,0
168142,1
62185,1
36273,1
170961,1
259969,1
48655,0
56940,1
68831,1
326369,0
430709,1
273758,1
289032,1
356515,0
42612,1
55348,0
44524,0
111693,0
25312,0
399746,1
284502,1
125452,1
202644,0
291318,1
158329,0
476238,0
363596,0
130478,0
335288,1
353617,0
446896,1
48922,0
417365,0
373467,0
33596,0
304805,0
437074,0
473426,1
190861,0
119162,1
92476,0
482533,1
371009,0
491964,1
386009,0
241629,1
69975,0
175629,1
92104,0
175990,0
236680,1
48868,1
29675,0
73548,0
157347,1
179066,1
238136,1
395106,1
222878,1
232253,1
452598,0
130074,1
6224,1
309722,1
255976,0
158707,1
112786,0
121754,1
374161,1
453830,1
149395,1
224395,0
30868,0
418678,1
52347,0
19247,0
361782,0
214526,0
482106,1
184213,0
18751,0
146341,0
23037,0
175837,1
412726,1
317564,1
26615,1
227849,1
13715,0
375332,0
65586,0
414376,0
471029,1
220387,0
267306,1
231168,0
12873,1
7609,0
133475,1
369425,0
285090,0
416749,0
224934,0
480385,0
215869,1
355685,0
413504,1
147917,1
46437,0
189652,0
430695,0
402308,1
204163,1
434186,1
446725,1
199248,0
222108,0
187828,0
200388,0
79748,0
274022,1
59768,1
338498,0
137469,0
172023,0
128390,1
198214,1
481146,0
47519,1
438072,0
144781,1
206135,1
280549,1
135582,0
7107,1
375441,1
205964,1
384229,1
381662,1
1075,1
216551,1
456830,1
22213,1
212624,0
228111,0
135991,0
217174,0
410578,0
393783,1
430525,0
451644,0
240577,0
394487,0
314318,1
482591,0
183454,1
62458,1
331678,0
49443,1
240941,1
367787,0
352114,1
2118,1
35082,0
61282,0
115531,0
127361,1
247472,0
76477,0
385886,0
113662,0
47919,1
244389,0
23601,1
418609,0
259783,0
195874,0
370793,0
137789,0
294009,0
296115,0
264345,0
357654,1
435833,0
296751,0
53440,0
226843,0
365503,1
428681,1
403821,0
223204,0
435177,0
480636,0
320558,1
161765,0
403004,0
315693,0
51287,1
381689,0
90239,0
168797,1
361888,1
76893,0
248902,1
157792,0
201346,0
317124,0
220531,1
449453,1
493287,0
115209,0
270771,1
329072,1
62383,0
399199,0
311667,0
211609,0
29054,1
239710,0
215624,1
354689,1
66017,0
37878,0
73032,1
494757,0
76000,0
153083,1
337635,0
336594,0
110071,1
390615,1
298976,0
407059,0
39291,1
259736,0
78711,0
85011,0
448396,1
235910,0
458258,1
159227,1
259375,1
60109,1
291584,1
215278,1
345179,1
300626,0
359440,1
385324,0
8997,0
424191,0
311872,1
415969,0
255320,0
216407,0
290200,0
173913,1
380957,1
282830,1
303157,1
126937,1
486517,0
13894,1
306116,0
255869,0
6920,0
248078,0
393303,1
276970,1
21848,0
206412,1
371852,1
262862,0
13976,1
308579,1
185977,1
252066,1
454281,1
55733,1
270098,1
64829,0
9779,1
417866,0
260591,1
401640,1
317672,1
82529,1
211945,0
220656,1
26314,1
341542,1
376202,1
219073,0
498473,1
459659,1
39109,1
212714,0
409259,0
297617,1
381840,0
246360,1
72788,0
262973,1
95858,1
137130,0
428310,1
233539,1
10066,1
95156,0
462425,0
232610,0
25183,0
419607,1
352672,1
112631,0
305883,0
79745,0
421552,1
248558,0
45684,1
45601,1
100108,0
414129,0
1593,0
106574,0
326856,1
445427,1
97642,0
362081,1
450764,1
257477,1
159374,0
75090,1
453373,0
131750,1
85331,1
441452,1
5112,1
382089,0
367350,0
36158,1
39047,0
306084,1
340536,0
336094,0
23286,1
319493,1
334033,0
399858,1
128606,1
463694,1
393642,0
494935,0
25214,0
460770,1
376979,1
483500,0
443815,0
89340,0
388014,0
59942,1
32083,0
37610,0
337482,1
440549,1
300677,0
38845,1
445058,1
183568,0
373567,0
428043,0
379495,1
359230,1
368797,1
404863,0
350226,1
51793,0
77670,0
418672,0
201811,0
348918,1
364480,0
135084,0
2353,1
196150,0
413064,1
284821,0
169770,0
12188,0
242533,0
57794,0
348030,1
368476,1
466297,1
21612,0
403416,1
216577,1
483302,0
101290,1
297230,1
483450,0
363941,1
366975,0
195251,0
429376,0
397428,1
417099,0
356834,1
239934,1
66650,1
200229,1
7975,0
67711,0
386417,0
378945,0
37687,1
211982,1
425719,1
403552,0
153533,1
6408,0
185214,0
66433,0
387503,1
43265,1
466449,0
435528,1
226304,1
494588,1
236162,1
324277,0
285615,1
369138,0
116111,0
46246,0
270410,0
228681,1
124835,1
435826,0
215203,1
81833,1
180497,1
411963,1
382781,0
111924,0
358830,1
464305,1
191342,1
461346,1
143494,0
300432,1
207442,1
257512,1
196942,0
395735,0
23583,0
264707,0
161262,0
480222,1
367519,0
149963,0
170704,1
17700,1
403392,0
326290,1
150765,0
294229,0
479878,0
499064,1
388758,1
389304,1
59953,0
48916,0
15896,0
239121,1
128311,0
424504,0
22823,0
130521,1
85369,0
121570,0
29418,1
218353,0
118112,0
216946,0
468706,1
461307,0
218134,1
39548,0
301116,1
283773,1
351163,0
6049,0
473983,1
253557,1
432175,1
90892,0
207216,0
213372,0
478139,1
194111,0
288206,1
237703,0
309219,0
353437,0
74215,1
85940,0
282812,0
413153,1
254442,0
407199,0
155945,1
68575,0
89719,1
85018,1
209448,0
52936,1
308548,0
160719,0
286256,0
228181,0
318684,1
374483,0
114599,1
431673,0
211296,1
81104,1
82909,0
257208,1
363292,1
293096,0
215297,0
76524,1
453748,0
104335,1
164188,1
5676,1
338985,1
356134,0
61638,1
448284,1
452368,0
496,0
346399,1
398028,0
38169,1
316570,0
71840,0
324676,0
274367,1
316777,0
65524,0
80606,1
391743,1
430635,1
38361,1
464091,1
45869,0
144846,0
140462,0
330737,0
457704,1
268678,0
437109,1
315374,0
419114,1
83703,0
313035,0
43655,0
427089,1
80851,1
222947,1
485947,0
344314,1
167940,0
144234,0
187328,0
390870,0
39777,1
157268,0
497392,1
322113,1
339173,1
190632,1
284561,0
52105,0
406832,0
394731,1
84791,0
60115,0
283598,0
433347,1
328446,1
242431,0
202890,0
60517,1
85816,1
298759,1
339950,1
239300,1
64963,0
404606,1
33214,0
382201,1
480402,0
293014,0
297667,0
24264,1
72626,0
265806,0
427971,0
359799,0
134974,0
288253,0
25934,1
131021,0
322202,0
88015,1
463318,1
82266,0
251844,0
309002,0
156649,0
321142,1
346938,1
286895,1
157449,1
357379,1
66780,0
235111,1
77323,0
498613,1
210583,0
108021,1
173914,0
186612,0
17018,0
308217,0
254742,0
384975,1
301342,1
113646,1
247104,0
28283,0
156795,1
232536,0
29749,0
497120,1
363478,1
167372,0
375811,0
111085,1
162415,1
237984,1
37566,0
29804,0
196287,1
205547,0
424210,1
129181,0
499608,1
242350,1
310119,0
100841,0
33310,0
352085,0
105754,1
233438,1
379636,0
353859,1
469773,0
219188,1
421661,0
188262,1
321147,1
341449,0
193940,0
333507,0
193640,0
107420,0
309848,1
267728,0
353902,0
163938,1
155139,1
376643,0
28466,1
410051,1
434170,1
438007,0
483441,1
75710,0
403702,0
365733,1
127327,1
69333,0
251271,0
34951,1
378467,0
136317,1
91408,0
176376,1
407472,0
41506,0
72919,0
472260,1
469291,0
9586,0
36188,1
229607,1
145128,1
